Tag Name,Address,Data Type,Respect Data Type,Client Access,Scan Rate,Scaling,Raw Low,Raw High,Scaled Low,Scaled High,Scaled Data Type,Clamp Low,Clamp High,Eng Units,Description,Negate Value
"op3050_alarm16","D0179563",Word,1,RO,100,,,,,,,,,,"",
"op3050_alarm2","D0179549",Word,1,RO,100,,,,,,,,,,"",
"op3050_alarm3","D0179550",Word,1,RO,100,,,,,,,,,,"",
"op3050_alarm4","D0179551",Word,1,RO,100,,,,,,,,,,"",
"op3050_alarm5","D0179552",Word,1,RO,100,,,,,,,,,,"",
"op3050_alarm6","D0179553",Word,1,RO,100,,,,,,,,,,"",
"op3050_alarm7","D0179554",Word,1,RO,100,,,,,,,,,,"",
"op3050_alarm8","D0179555",Word,1,RO,100,,,,,,,,,,"",
"op3050_alarm9","D0179556",Word,1,RO,100,,,,,,,,,,"",
"op3050_automode_running","D0179518.03",Boolean,1,RO,100,,,,,,,,,,"",
"op3050_automode_selected","D0179518.00",Boolean,1,RO,100,,,,,,,,,,"",
"op3050_break","D0179500.02",Boolean,1,RO,100,,,,,,,,,,"",
"op3050_error_active","D0179518.05",Boolean,1,RO,100,,,,,,,,,,"",
"op3050_loss1","D0179500.04",Boolean,1,RO,100,,,,,,,,,,"",
"op3050_loss2","D0179500.05",Boolean,1,RO,100,,,,,,,,,,"",
"op3050_manualmode_selected","D0179518.01",Boolean,1,RO,100,,,,,,,,,,"",
"op3050_NOK_parts","D0179512",DWord,1,RO,100,,,,,,,,,,"",
"op3050_OK_parts","D0179510",DWord,1,RO,100,,,,,,,,,,"",
"op3050_operation_complete","D0179500.01",Boolean,1,RO,100,,,,,,,,,,"",
"op3050_productionreset","D0179500.00",Boolean,1,RO,100,,,,,,,,,,"",
"op3050_rejection1","D0179520",Word,1,RO,100,,,,,,,,,,"",
"op3050_rework","D0055000.03",DWord,1,RO,100,,,,,,,,,,"",
"op3050_shift","D0179528",Word,1,RO,100,,,,,,,,,,"",
"op3050_tool_count","D0179524",DWord,1,RO,100,,,,,,,,,,"",
"op3050_tool_reset","D0179500.03",Boolean,1,RO,100,,,,,,,,,,"",
"op3050_Total_parts","D0179514",DWord,1,RO,100,,,,,,,,,,"",
"op3050_variant","D0189022",Word,1,RO,100,,,,,,,,,,"",
"op3060_rejection reason","D0186012",Word,1,RO,100,,,,,,,,,,"",
"op3070_actualcycletime","D0187026",DWord,1,RO,100,,,,,,,,,,"",
"op3070_alarm1","D0187040",Word,1,RO,100,,,,,,,,,,"",
"op3070_alarm10","D0187049",Word,1,RO,100,,,,,,,,,,"",
"op3070_alarm11","D0187050",Word,1,RO,100,,,,,,,,,,"",
"op3070_alarm12","D0187051",Word,1,RO,100,,,,,,,,,,"",
"op3070_alarm13","D0187052",Word,1,RO,100,,,,,,,,,,"",
"op3070_alarm14","D0187053",Word,1,RO,100,,,,,,,,,,"",
"op3070_alarm15","D0187054",Word,1,RO,100,,,,,,,,,,"",
"op3070_alarm16","D0187055",Word,1,RO,100,,,,,,,,,,"",
"op3070_alarm2","D0187041",Word,1,RO,100,,,,,,,,,,"",
"op3070_alarm3","D0187042",Word,1,RO,100,,,,,,,,,,"",
"op3070_alarm4","D0187043",Word,1,RO,100,,,,,,,,,,"",
"op3070_alarm5","D0187044",Word,1,RO,100,,,,,,,,,,"",
"op3070_alarm6","D0187045",Word,1,RO,100,,,,,,,,,,"",
"op3070_alarm7","D0187046",Word,1,RO,100,,,,,,,,,,"",
"op3070_alarm8","D0187047",Word,1,RO,100,,,,,,,,,,"",
"op3070_alarm9","D0187048",Word,1,RO,100,,,,,,,,,,"",
"op3070_automode_running","D0187018.03",Boolean,1,RO,100,,,,,,,,,,"",
"op3070_automode_selected","D0187018.00",Boolean,1,RO,100,,,,,,,,,,"",
"op3070_break","D0187000.02",Boolean,1,RO,100,,,,,,,,,,"",
"op3070_error_active","D0187018.05",Boolean,1,RO,100,,,,,,,,,,"",
"op3070_loss1","D0187000.04",Boolean,1,RO,100,,,,,,,,,,"",
"op3070_loss2","D0187000.05",Boolean,1,RO,100,,,,,,,,,,"",
"op3070_manualmode_selected","D0187018.01",Boolean,1,RO,100,,,,,,,,,,"",
"op3070_NOK_parts","D0187012",DWord,1,RO,100,,,,,,,,,,"",
"op3070_OK_parts","D0187010",DWord,1,RO,100,,,,,,,,,,"",
"op3070_operation_complete","D0187000.01",Boolean,1,RO,100,,,,,,,,,,"",
"op3070_productionreset","D0187000.00",Boolean,1,RO,100,,,,,,,,,,"",
"op3070_rejection1","D0187020",Word,1,RO,100,,,,,,,,,,"",
"op3070_rework","D0065000.03",DWord,1,RO,100,,,,,,,,,,"",
"op3070_shift","D0187028",Word,1,RO,100,,,,,,,,,,"",
"op3070_tool_count","D0187024",DWord,1,RO,100,,,,,,,,,,"",
"op3070_tool_reset","D0187000.03",Boolean,1,RO,100,,,,,,,,,,"",
"op3070_Total_parts","D0187014",DWord,1,RO,100,,,,,,,,,,"",
"op3070_variant","D0189022",Word,1,RO,100,,,,,,,,,,"",
"op3085_actualcycletime","D0189026",DWord,1,RO,100,,,,,,,,,,"",
"op3085_alarm1","D0189048",Word,1,RO,100,,,,,,,,,,"",
"op3085_alarm10","D0189057",Word,1,RO,100,,,,,,,,,,"",
"op3085_alarm11","D0189058",Word,1,RO,100,,,,,,,,,,"",
"op3085_alarm12","D0189059",Word,1,RO,100,,,,,,,,,,"",
"op3085_alarm13","D0189060",Word,1,RO,100,,,,,,,,,,"",
"op3085_alarm14","D0189061",Word,1,RO,100,,,,,,,,,,"",
"op3085_alarm15","D0189062",Word,1,RO,100,,,,,,,,,,"",
"op3085_alarm16","D0189063",Word,1,RO,100,,,,,,,,,,"",
"op3085_alarm2","D0189049",Word,1,RO,100,,,,,,,,,,"",
"op3085_alarm3","D0189050",Word,1,RO,100,,,,,,,,,,"",
"op3085_alarm4","D0189051",Word,1,RO,100,,,,,,,,,,"",
"op3085_alarm5","D0189052",Word,1,RO,100,,,,,,,,,,"",
"op3085_alarm6","D0189053",Word,1,RO,100,,,,,,,,,,"",
"op3085_alarm7","D0189054",Word,1,RO,100,,,,,,,,,,"",
"op3085_alarm8","D0189055",Word,1,RO,100,,,,,,,,,,"",
"op3085_alarm9","D0189056",Word,1,RO,100,,,,,,,,,,"",
"op3085_automode_running","D0189018.03",Boolean,1,RO,100,,,,,,,,,,"",
"op3085_automode_selected","D0189018.00",Boolean,1,RO,100,,,,,,,,,,"",
"op3085_break","D0189000.02",Boolean,1,RO,100,,,,,,,,,,"",
"op3085_error_active","D0189018.05",Boolean,1,RO,100,,,,,,,,,,"",
"op3085_loss1","D0189000.04",Boolean,1,RO,100,,,,,,,,,,"",
"op3085_loss2","D0189000.05",Boolean,1,RO,100,,,,,,,,,,"",
"op3085_manualmode_selected","D0189018.01",Boolean,1,RO,100,,,,,,,,,,"",
"op3085_NOK_parts","D0189012",DWord,1,RO,100,,,,,,,,,,"",
"op3085_OK_parts","D0189010",DWord,1,RO,100,,,,,,,,,,"",
"op3085_operation_complete","D0189000.01",Boolean,1,RO,100,,,,,,,,,,"",
"op3085_productionreset","D0189000.00",Boolean,1,RO,100,,,,,,,,,,"",
"op3085_rejection1","D0189020",Word,1,RO,100,,,,,,,,,,"",
"op3085_shift","D0189028",Word,1,RO,100,,,,,,,,,,"",
"op3085_tool_count","D0189024",DWord,1,RO,100,,,,,,,,,,"",
"op3085_tool_reset","D0189000.03",Boolean,1,RO,100,,,,,,,,,,"",
"op3085_Total_parts","D0189014",DWord,1,RO,100,,,,,,,,,,"",
"op3085_variant","D0189022",Word,1,RO,100,,,,,,,,,,"",
